id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
124,2002-16,,125,,2002-04-15,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"(modifié par la loi n°2002-16 du 15 avril 2002 portant dispositions particulières pour la prise en charge du nettoiement et de la salubrité dans la région abritant la capitale régionale)
La police municipale a, sous réserve des dispositions de l'article 129 du présent code, pour objet d'assurer le bon ordre, la sûreté, la tranquillité, la sécurité et la salubrité publiques.
Ses missions comprennent notamment-la sûreté et la commodité du passage dans les rues, quais, places et voies publiques, ce qui comprend le nettoiement, l'éclairage, l'enlèvement des encombrements, la démolition ou la réparation des édifices menaçant ruine, l'interdiction de ne rien exposer aux fenêtres ou autres parties des édifices qui puisse causer des dommages ou des exhalaisons nuisibles. Les modalités de mise en œuvre des missions relatives au nettoiement et à la salubrité dans les collectivités locales de la région abritant la capitale sont déterminées, en tant que de besoin, par les dispositions particulières fixées par décret ;-le mode de transport des personnes décédées, des inhumations et exhumations, le maintien du bon ordre et de la décence dans les cimetières, sans qu'il soit permis d'établir des distinctions et des prescriptions particulières à raison des circonstances qui ont accompagné la mort.-l'inspection sur la fidélité du débit des denrées qui se vendent au poids ou à la mesure, et sur la salubrité des denrées comestibles exposées en vente.-la prévention, par des précautions convenables, et l'intervention, par la distribution des secours nécessaires, en cas d'accidents et de fléaux calamiteux, tels que les incendies, les inondations ou tous autres accidents naturels, les maladies épidermiques ou contagieuses, les épizootiques, la mise en oeuvre de mesures d'urgence en matières de sécurité, d'assistance et de secours et s'il y a lieu, le recours à l'intervention du représentant de l'Etat auquel il est rendu compte des mesures prescrites,-les mesures nécessaires contre les aliénés dont l'état pourrait compromettre la morale publique, la sécurité des personnes ou la conservation des propriétés,-l'intervention pour obvier ou remédier aux événements fâcheux qui pourraient être occasionnés par la divagation des animaux quels qu'ils soient.",Collectivités Locales
125,96-06,,126,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Les attributions confiées au maire en cas de danger grave ou imminent visé à l'article 125 du présent code ne font pas obstacle au droit du représentant de l'Etat, dans le département où se trouve la commune, de prendre toutes mesures de sûreté exigées par les circonstances.",Collectivités Locales
126,96-06,,127,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Le maire exerce la police des routes dans l'intérieur des agglomérations, mais seulement en ce qui concerne la circulation sur lesdites voies.
Il peut, moyennant le paiement de droits fixés par un tarif dûment établi, donner des permis de stationnement ou de dépôt temporaire sur la voie publique, sur les rivières, ports et quais fluviaux et autres lieux publics, sous réserve que cette attribution puisse avoir lieu sans gêner la voie publique, la navigation et la circulation.
Il accorde les permissions de voirie, à titre précaire et essentiellement révocable, sur les voies publiques dans des conditions précisées par les lois et règlements. Ces permissions ont pour objet, notamment, l'établissement dans le sol de la voie publique, des canalisations destinées au passage ou à la conduite de l'eau, du gaz, de l'énergie électrique ou du téléphone.",Collectivités Locales
127,96-06,,128,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Le maire peut prescrire aux propriétaires usufruitiers, fermiers ou à tous les autres possesseurs ou exploitants d'entourer d'une clôture suffisante les puits et les excavations présentant un danger pour la sécurité publique, ainsi que les terrains insalubres présentant un danger pour la santé publique.",Collectivités Locales
128,96-06,,129,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Les représentants de l'Etat exercent les pouvoirs de:-réprimer les atteintes à la tranquillité, telles que le tumulte excité dans les lieux d'assemblée publique, les attroupements, les bruits et rassemblements nocturnes qui troublent le repos des habitants et tous actes de nature à compromettre la tranquillité publique.-maintenir le bon ordre dans les endroits où se font de grands rassemblements d'hommes, tels que les foires, marchés, réjouissances et cérémonies publiques, spectacles, jeux, cafés, lieux de culte et autres lieux publics.",Collectivités Locales
129,96-06,,130,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Les pouvoirs qui appartiennent au maire, en vertu des articles 124 à 128 du présent code ne font pas obstacle au droit du représentant de l'Etat de prendre, pour toutes les communes d'une circonscription ou pour une ou plusieurs d'entre elles, et dans tous les cas où il n'y aurait pas été pourvu par les autorités municipales, toutes mesures relatives au maintien du bon ordre, de la sécurité, de la salubrité, de la sûreté et de la tranquillité publiques.
Ce droit ne peut être exercé par le représentant de l'Etat à l'égard d'une seule commune qu'après une mise en demeure au maire restée sans résultat.",Collectivités Locales
130,96-06,,131,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,Toute commune peut avoir un ou plusieurs délégués de quartiers. Les délégués de quartier sont nommés par le maire dans des conditions fixées par décret.,Collectivités Locales
131,96-06,,132,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Les maires peuvent nommer des agents assermentés, chargés, sous le contrôle du service d'hygiène, de fonctions relatives à la police sanitaire de la commune",Collectivités Locales
132,96-06,,133,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"En matière de police municipale, le conseil municipal peut émettre des vœux et avis mais n'a, en aucun cas, qualité pour adresser des injonctions au maire.",Collectivités Locales
133,96-06,,134,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Dans le cas où le maire refuse ou néglige de faire des actes qui lui sont prescrits par la loi ou les règlements, le Ministre chargé des Collectivités locales saisi par le représentant de l'Etat, après mise en demeure, peut y faire procéder d'office.",Collectivités Locales
134,96-06,,135,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Lorsqu'il s'agit d'une mesure présentant un intérêt intercommunal, le Ministre chargé des Collectivités locales, saisi par le représentant de l'Etat, peut se substituer, dans les mêmes conditions, aux maires des communes intéressées ou au président du comité du groupement urbain, si la mesure à prendre entre, par son objet, dans les attributions d'un groupement urbain.",Collectivités Locales
135,96-06,,136,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"La mise en demeure visée aux articles 134 et 135 du Présent code doit être faite par écrit.
Elle doit indiquer le délai imparti aux maires et aux présidents des comités intéressés pour répondre au représentant de l'Etat.
Si aucune réponse n'est intervenue à l'expiration du délai imparti, ce silence équivaut à un refus.",Collectivités Locales
136,96-06,,137,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Le maire ou l'adjoint qui, pour une cause postérieure à son élection, ne remplit plus les conditions requises pour être maire ou qui se trouve dans un des cas d'incompatibilité ou d'inéligibilité prévus par l'article 106 du présent code doit cesser ses fonctions.
Le Ministre chargé des Collectivités locales, saisi par le représentant de l'Etat, l'enjoint de transmettre immédiatement ses fonctions à son remplaçant désigné conformément aux dispositions de l'article 143 du présent code, sans attendre l'installation de son successeur. Si le maire ou l'adjoint refuse de démissionner, le Ministre chargé des Collectivités locales prononce sa suspension pour un mois. Il est mis fin à ses fonctions par décret.",Collectivités Locales
137,96-06,,138,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Le maire nommé à une fonction incompatible avec son mandat municipal est tenu de faire une déclaration d'option dans un délai de trente jours. Passé ce délai, il peut être invité par le représentant de l'Etat à abandonner l'une de ses fonctions.
En cas de refus ou quinze jours après cette mise en demeure, le maire est déclaré démissionnaire par décret.",Collectivités Locales
138,96-06,,139,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Les démissions des maires et adjoints sont adressées au Ministre chargé des Collectivités locales par lettre recommandée avec accusé de réception. Elles sont définitives à partir de leur acceptation par le Ministre chargé des Collectivités locales ou un mois après l’envoi d’une nouvelle lettre recommandée.
Ils continuent l’exercice de leurs fonctions sauf les dispositions des articles 105,126, 141 et 142 du présent code, jusqu’à l’installation de leurs successeurs.
Toutefois, en cas de renouvellement intégral, les fonctions de Maire et d’adjoins sont, à partir de l’installation du nouveau conseil jusqu’à l’élection du Maire et de ses adjoints exercées par les conseillers municipaux dans l’ordre du tableau.",Collectivités Locales
139,96-06,,140,,1996-03-22,,,TITRE III : DE LA COMMUNE,Chapitre III : Organes de la commune,Section 2 : Fonctionnement des organes de la commune,,"Les dispositions de l’article 117 du code pénal sont applicables à tout Maire qui aura délibérément donné sa démission, dont l’objet serait d’empêcher ou de suspendre soit l’administration de la justice soit l’accomplissement d’un service quelconque.",Collectivités Locales
