id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
124,65-60,,17,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"La durée de la peine des travaux forcés, à temps sera, selon les cas spécifiés par la loi, soit de dix à vingt ans, soit de cinq à dix ans.",Pénal
125,65-60,,18,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"La durée de la peine de la détention criminelle sera, selon les cas spécifies par la loi, soit de dix à vingt ans, soit de cinq à dix ans.",Pénal
126,65-60,,19,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"Les hommes condamnés aux travaux forcés seront employés aux travaux d'intérêt public les plus pénibles.
Les femmes condamnées aux travaux forcés n'y seront employées que dans l'intérieur du camp pénal.",Pénal
127,65-60,,20,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"La détention criminelle sera exécutée dans un quarter spécial du camp pénal. Le condamné communiquera avec les personnes placées dans l'intérieur du lieu de la détention ou avec celles du dehors, conformément aux règlements de l’administration pénitentiaire.",Pénal
128,65-60,,21,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"La durée de toute peine privative de la liberté compte du jour où le condamné est détenu en vertu de la condamnation,	devenue irrévocable, qui prononce la peine.",Pénal
129,65-60,,22,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"Quand il y aura eu détention préventive, cette détention sera intégralement déduite de la durée de la peine qu'aura prononcée le jugement ou l'arrêt de condamnation, à moins que le juge n'ait ordonné, par disposition spéciale et motivée, que cette imputation n'aura pas lieu ou qu'elle n'aura lieu que pour partie.
En ce qui concerne la détention préventive comprise entre la date du jugement ou de l'arrêt et le moment où la condamnation	devient irrévocable, elle sera toujours imputée dans les deux cas suivants:
Si le condamné n'a point exercé de recours contre le jugement ou l’arrêt;
Si, ayant exercé un recours, sa peine a été réduite sur son appel ou à la suite de son pourvoi.",Pénal
130,65-60,,23,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"La condamnation à une peine criminelle emportera la dégradation civique.
La dégradation civique sera encourue du jour ou la condamnation sera devenue irrévocable et, en cas de condamnation par contumace, du jour de l'accomplissement	des mesures de publicité prévues à l'article 360 du Code de Procédure pénale,",Pénal
131,65-60,,24,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"Quiconque aura été condamné à une peine afflictive et infamante sera, de plus, pendant la durée de sa peine, en état d'interdiction légale; il lui sera nommé un tuteur et un subrogé tuteur pour gérer et administrer ses biens, dans les formes prescrites pour les nominations des tuteurs et subrogés tuteurs aux interdits.
L'interdiction légale ne produira pas effet pendant la durée de la libération conditionnelle.",Pénal
132,65-60,,25,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,Les biens du condamné lui seront remis après qu'il aura subi sa peine et le tuteur lui rendra compte de son administration.,Pénal
133,65-60,,26,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"Pendant la durée de la peine, il ne pourra lui être remis aucune somme, aucune provision, aucune portion de ses revenus.",Pénal
134,77-33,,27,,1977-02-22,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"(Loi n°77-33 du
22 février 1977)
La dégradation civique consiste :
Dans la destitution et l'exclusion des condamnés de toutes fonctions, emplois ou offices publics ;
Dans la privation du droit de vote d'éligibilité et en général de tous les droits civiques et politiques, et du droit de porter toute décoration ;
Dans l'incapacité d'être juré ou expert, d'être témoin sauf pour donner en justice de simples renseignements ;
Dans l'incapacité de faire partie d'un conseil de famille et d'être tuteur, subrogé tuteur ou curateur ;
Dans la privation du droit de port et de détention d'armes, de servir dans la Gendarmerie nationale, dans la Police, dans la Douane, dans le corps des Sapeurs-pompiers et dans les Forces armées et en général de participer à un service public quelconque, de tenir école ou d'enseigner et d'être employé dans aucun établissement d'instruction à titre de professeur, mettre ou surveillant.",Pénal
135,65-60,,28,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"Toutes les fois que la dégradation civique sera prononcée comme peine principale, elle pourra être accompagnée	d'un emprisonnement dont la durée, fixée par J'arrêt de condamnation, n'excédera pas cinq ans.
Si le coupable est un étranger ou un Sénégalais ayant perdu la qualité de citoyen, la peine de l'emprisonnement	devra toujours être prononcée.",Pénal
136,65-60,,29,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"Le condamné aux travaux forcés à perpétuité ne peut disposer de ses biens, en tout ou partie, soit par donation entre vifs, soit par testament, ni recevoir à ce titre, si ce n'est pour cause d'aliments.
Tout testament par lui fait antérieurement à sa condamnation contradictoire, devenue définitive, est nul. Les dispositions ci-dessus ne sont applicables au condamné par contumace que cinq ans après l'accomplissement	des mesures de publicité prévues à l'article 360 du Code de procédure pénale.
La chambre d'accusation statuant sur requête peut relever le condamné de tout ou partie des incapacités prononcées par l'alinéa précèdent. Elle peut lui accorder J'exercice, dans le lieu d'exécution de la peine, des droits civils ou de quelques-uns de ces droits, dont il a été privé par son état d'interdiction légale. Les actes faits par le condamné dans le lieu d'exécution de la peine ne peuvent engager les biens qu'il possédait au jour de sa condamnation, ou qui lui sont échus à titre gratuit depuis cette époque.",Pénal
137,65-60,,30,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"Dans tous les cas où une condamnation est prononcée pour une infraction prévue aux articles 56, 57, 58, 59, 79,
80, 152, 153, 158, 160, 161 et
163 bis, les juridictions compétentes	pourront prononcer la confiscation au profit de la Nation de tous les biens présents du condamné de quelque nature qu'ils soient, meubles, immeubles, divis ou indivis, suivant les modalités ci-après.",Pénal
138,65-60,,31,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"Si le condamné est marié, la confiscation ne portera que sur la moitié de ses biens.
S'il a des descendants ou des ascendants, la confiscation ne portera que le cinquième de ses biens. Il sera, s'il y a lieu, procédé au partage ou à la licitation suivant les règles applicables en matière de succession.",Pénal
139,65-60,,32,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE PREMIER - DES PEINES EN MATIERE CRIMINELLE,,,"L'aliénation des biens confisqués sera poursuivie par l'administration des domaines dans les formes prescrites pour la vente des biens de l'Etat.
Les biens dévolus à l'Etat par l'effet de la confiscation demeureront grevés, jusqu'à concurrence de leur valeur, des dettes légitimes antérieures à la condamnation.
Seront déclarés nuis à la requête de l'administration des domaines ou du ministère public, tous actes entre vifs ou testamentaires, à titre onéreux ou gratuit, accomplis par le coupable depuis moins de trois ans au moment des poursuites, soit directement, soit par une personne interposée ou par toute autre voie indirecte, s'ils ont été faits dans l'intention de dissimuler, détourner tout ou partie de sa fortune.
Sauf preuve contraire qui peut être faite par tous moyens, tout acte de disposition ou d'administration est présumé avoir été accompli dans cette intention s'il n'est pas établi qu'il est antérieur au délai prévu à l'alinéa précédent.
Seront punis d'un emprisonnement d'un à cinq ans  et  d'une  amende  de
100.000 francs, ceux qui auront sciemment aidé, soit directement soit indirectement ou par interposition de personnes, à la dissimulation de biens ou valeurs appartenant au condamné.",Pénal
140,65-60,,33,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE Il - DES PEINES EN MATIERE CORRECTIONNELLE,,,"La durée de la Peine d'emprisonnement	sera supérieure à un mois sans dépasser dix ans, sauf les cas de récidive ou ceux pour lesquels la loi aura déterminé d'autres limites.
La peine à un jour d'emprisonnement est de vingt-quatre heures.
Celle à un mois est de trente jours.
L'amende est supérieure à
20.000 francs.",Pénal
141,77-33,,34,,1977-02-22,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE Il - DES PEINES EN MATIERE CORRECTIONNELLE,,,"(Loi n°77-33 du
22 février 1977)
Les tribunaux jugeant correctionnellement pourront, dans certains cas, interdire, en tout ou en partie, l'exercice de droits civiques, civils et de famille suivants:
de vote d'éligibilité;
d'être appelé ou nommé aux fonctions de juré ou autre fonctions publiques, ou aux emplois de l'administration ou d'exercer ces fonctions ou emplois;
du port et de détention d'armes;
de vote et de suffrage dans les délibérations de famille;
d'être tuteur, subrogé tuteur ou curateur;
d'être expert ou témoin sauf pour donner en justice de simples renseignements.
Lorsque la peine d'emprisonnement encourue sera supérieure à cinq ans, les tribunaux pourront prononcer pour une durée de dix ans de plus, l'interdiction totale ou partielle des droits énumérés ci-dessus.
Lorsque la peine d'emprisonnement prononcée sera supérieure à cinq ans, l'interdiction définitive de tous les droits devra obligatoirement être prononcée.
L'interdiction prendra effet à compter du jour où la condamnation sera devenue définitive.",Pénal
142,65-60,,35,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE Il - DES PEINES EN MATIERE CORRECTIONNELLE,,,Les tribunaux ne prononceront l'interdiction mentionnée dans l'article précédent que lorsqu'elle aura été autorisée ou ordonnée par une disposition particulière de la loi.,Pénal
143,67-52,,36,,1967-11-29,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE III - DES PEINES ET DES AUTRES CONDAMNATIONS QUI PEUVENT ETRE PRONONCEES POUR CRIMES OU DELITS,,,"(Loi n°67-52 du 29 novembre 1967)
Lorsque la loi le prévoit, les tribunaux peuvent interdire au condamné pendant une durée de deux à dix ans de résider dans les localités qu'ils désignent.
L'interdiction de séjour dans la Région du Cap-Vert et aux chefs lieux des autres régions est obligatoirement prononcée pour une durée de dix ans contre toute personne condamnée à une peine privative de liberté sans sursis en vertu des articles 241 à 247 inclus et des articles 364 à 373 inclus. Toutefois les tribunaux peuvent, par décision motivée, réduire la durée et la portée territoriale de cette peine ou même en accorder la dispense totale. En cas d'omission et avant l'exercice, ou à défaut, d'un recours utile, ils peuvent statuer d'office ou à la requête du Ministère public, à tout moment jusqu'à la demande d'expiration de la peine principale.
L'interdiction de séjour prend effet à compter de la date où la décision qui l'a ordonné est devenue définitive. Elle s'exécute à la suite de la peine privative de liberté.
Toute infraction à cette interdiction sera punie d'une peine d'emprisonnement qui ne pourra être inférieure à deux ans.",Pénal
144,65-60,,37,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,LIVRE PREMIER -DES PEINES EN MATIERE CRIMINELLE ET CORRECTIONNELLE ET DE LEURS EFFETS,,CHAPITRE III - DES PEINES ET DES AUTRES CONDAMNATIONS QUI PEUVENT ETRE PRONONCEES POUR CRIMES OU DELITS,,,"L'interdiction de séjour pourra être remise ou réduite par voie de grâce.
La prescription de la peine ne relève pas le condamné de l'interdiction de séjour à laquelle il est soumis.",Pénal
